book,code,description,category,trade,hours,parts_allowance,list_price,labor_value,active,notes
hvac,HB17E,Complete Electrical Safety Circuit Renovation · Electrical termination point safety service · Component surge protection system · Performance and safety,HVAC-Electrical,hvac,19,0,3515.00,3515.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB18A,Control Wiring and Terminal Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Electrical,hvac,3.5,0,652.00,652.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB18B,Basic Control Wiring and Terminal Renovation · Performance and safety testing · 6 month warranty,HVAC-Electrical,hvac,5.25,0,978.00,978.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB18C,Main Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Performance and safety testing ·,HVAC-Electrical,hvac,7,0,1305.00,1305.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB18D,Complete Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Restore system to prime cond,HVAC-Electrical,hvac,8.75,0,1631.00,1631.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB18E,Complete Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Restore system to prime cond,HVAC-Electrical,hvac,10.5,0,1957.00,1957.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB19A,Control Wiring and Terminal Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Electrical,hvac,4.25,0,780.00,780.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB19B,Basic Control Wiring and Terminal Renovation · Performance and safety testing · 6 month warranty,HVAC-Electrical,hvac,6.25,0,1170.00,1170.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB19C,Main Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Performance and safety testing ·,HVAC-Electrical,hvac,8.5,0,1560.00,1560.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB19D,Complete Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Restore system to prime cond,HVAC-Electrical,hvac,10.5,0,1950.00,1950.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB19E,Complete Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Restore system to prime cond,HVAC-Electrical,hvac,12.75,0,2340.00,2340.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB1A,HB1A,HVAC-Electrical,hvac,1.75,0,325.00,325.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB1B,HB1B,HVAC-Electrical,hvac,2.5,0,475.00,475.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB1C,HB1C,HVAC-Electrical,hvac,3.5,0,626.00,626.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB1D,HB1D,HVAC-Electrical,hvac,4.25,0,775.00,775.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB1E,HB1E,HVAC-Electrical,hvac,5,0,925.00,925.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB20A,Control Wiring and Terminal Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Electrical,hvac,4.75,0,893.00,893.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB20B,Basic Control Wiring and Terminal Renovation · Performance and safety testing · 6 month warranty,HVAC-Electrical,hvac,7.25,0,1339.00,1339.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB20C,Main Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Performance and safety testing ·,HVAC-Electrical,hvac,9.75,0,1785.00,1785.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB20D,Complete Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Restore system to prime cond,HVAC-Electrical,hvac,12,0,2232.00,2232.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB20E,Complete Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Restore system to prime cond,HVAC-Electrical,hvac,14.5,0,2678.00,2678.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB21A,Power Protection System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Electrical,hvac,4.5,0,828.00,828.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB21B,Basic Power Protection System Renovation · Rejuvenate electrical control system · Performance and safety testing · 6 month warranty,HVAC-Electrical,hvac,6.75,0,1242.00,1242.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB21C,Main Power Protection System Renovation · Rejuvenate electrical control systems · Electrical terminal and safety service · Voltage protection system reno,HVAC-Electrical,hvac,9,0,1655.00,1655.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB21D,Complete Power Protection System Renovation · Rejuvenate electrical control systems · Electrical terminal and safety service · Performance enhancement sy,HVAC-Electrical,hvac,11.25,0,2069.00,2069.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB21E,Complete Power Protection System Renovation · Rejuvenate electrical control systems · Electrical terminal and safety service · Performance enhancement sy,HVAC-Electrical,hvac,13.5,0,2483.00,2483.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB2A,HB2A,HVAC-Electrical,hvac,2.25,0,400.00,400.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB2B,HB2B,HVAC-Electrical,hvac,3,0,550.00,550.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB2C,HB2C,HVAC-Electrical,hvac,3.75,0,700.00,700.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB2D,Complete Electrical Connection System Renovation · Complete voltage distribution system renovation · Rejuvenate electrical control system · Upgrade to vo,HVAC-Electrical,hvac,4.5,0,839.00,839.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB2E,Complete voltage distribution system renovation · Rejuvenate electrical control system · Upgrade to voltage protection system · Restore control wiring to,HVAC-Electrical,hvac,5.5,0,1007.00,1007.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB3A,HB3A,HVAC-Electrical,hvac,1.75,0,337.00,337.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB3B,HB3B,HVAC-Electrical,hvac,2.5,0,457.00,457.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB3C,HB3C,HVAC-Electrical,hvac,3.5,0,667.00,667.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB3D,Complete Electrical Safety Circuit Renovation · Electrical termination point safety service · Component surge protection system · Performance and safety,HVAC-Electrical,hvac,3.75,0,676.00,676.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB3E,Complete Electrical Safety Circuit Renovation · Electrical termination point safety service · Component surge protection system · Performance and safety,HVAC-Electrical,hvac,4.5,0,812.00,812.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB4A,Electrical Safety Circuit Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Electrical,hvac,2.5,0,462.00,462.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB4B,Basic Electrical Safety Circuit Renovation · Electrical safety service · Performance and safety testing · 6 month warranty,HVAC-Electrical,hvac,3.75,0,692.00,692.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB4C,HB4C,HVAC-Electrical,hvac,4,0,749.00,749.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB4D,Complete Electrical Safety Circuit Renovation · Electrical termination point safety service · Component surge protection system · Performance and safety,HVAC-Electrical,hvac,6.25,0,1154.00,1154.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB4E,Complete Electrical Safety Circuit Renovation · Electrical termination point safety service · Component surge protection system · Performance and safety,HVAC-Electrical,hvac,7.5,0,1385.00,1385.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB5A,HB5A,HVAC-Electrical,hvac,1.75,0,325.00,325.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB5B,HB5B,HVAC-Electrical,hvac,2.5,0,475.00,475.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB5C,HB5C,HVAC-Electrical,hvac,3.5,0,626.00,626.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB5D,Complete Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Restore system to prime cond,HVAC-Electrical,hvac,4.5,0,811.00,811.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB5E,Complete Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Restore system to prime cond,HVAC-Electrical,hvac,5.25,0,973.00,973.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB6A,Control Wiring and Terminal Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Electrical,hvac,2.75,0,510.00,510.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB6B,Basic Control Wiring and Terminal Renovation · Performance and safety testing · 6 month warranty,HVAC-Electrical,hvac,4.25,0,765.00,765.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB6C,Main Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Performance and safety testing ·,HVAC-Electrical,hvac,5.5,0,1019.00,1019.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB6D,Complete Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Restore system to prime cond,HVAC-Electrical,hvac,7,0,1274.00,1274.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB6E,Complete Control Wiring and Terminal Renovation · Voltage protection system · Upgrade to tube shielding for control wiring · Restore system to prime cond,HVAC-Electrical,hvac,8.25,0,1529.00,1529.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB7A,Power Protection System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Electrical,hvac,1.75,0,312.00,312.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB7B,HB7B,HVAC-Electrical,hvac,2.75,0,509.00,509.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB7C,Main Power Protection System Renovation · Rejuvenate electrical control systems · Electrical terminal and safety service · Voltage protection system reno,HVAC-Electrical,hvac,3.25,0,623.00,623.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HB7D,Complete Power Protection System Renovation · Rejuvenate electrical control systems · Electrical terminal and safety service · Performance enhancement sy,HVAC-Electrical,hvac,4.25,0,779.00,779.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
